0
471
66
918
16
944
922
917
697
304
680
21
743
979
495
82
145
890
896
220
946
871
844
956
811
923
807
704
885
27
891
959
872
232
290
101
828
263
227
865
776
333
373
739
970
874
962
700
814
189
176
11
157
281
283
961
401
399
731
924
781
229
397
386
981
933
892
937
172
748
274
142
897
779
129
836
382
709
973
240
912
351
212
759
501
234
42
742
208
442
930
343
772
684
417
713
805
886
851
412
770
899
964
965
845
733
927
780
832
898
934
823
843
926
751
850
206
368
735
711
768
40
963
377
346
200
792
440
863
858
867
418
247
773
468
737
800
887
198
818
762
905
834
787
984
953
765
714
955
416
9
295
315
880
830
837
738
931
712
727
987
816
701
804
726
877
760
916
895
783
876
982
991
694
187
915
806
287
799
784
950
44
464
474
214
104
786
71
682
785
137
796
777
839
824
342
279
978
446
452
481
123
49
160
882
989
803
873
870
461
395
326
942
98
411
972
774
879
306
178
925
403
683
466
422
127
790
181
855
491
827
957
969
744
977
734
919
729
54
878
237
707
875
254
761
810
249
202
757
118
822
941
52
755
164
266
192
132
449
116
211
140
339
809
350
75
302
457
85
251
380
162
745
174
720
476
384
147
239
954
861
106
365
928
696
93
691
378
441
233
207
41
908
746
362
983
909
357
432
155
793
242
910
18
976
868
985
914
363
795
706
794
243
465
72
12
177
754
462
492
936
766
404
439
817
741
856
687
767
708
902
732
797
791
749
763
913
960
906
747
730
722
725
938
840
831
849
847
681
860
943
260
932
151
230
235
344
835
443
778
364
46
406
245
438
60
881
710
819
756
718
801
911
753
686
92
854
995
215
383
158
387
67
146
369
771
940
248
173
723
99
947
105
475
453
161
316
288
238
715
482
921
124
119
55
86
252
366
250
379
222
265
375
408
328
134
163
450
53
340
117
152
388
261
695
500
259
499
318
361
196
225
719
808
966
678
789
676
952
740
857
853
728
826
758
903
702
467
246
705
179
199
102
842
980
347
945
345
929
454
289
216
231
100
68
690
994
291
894
833
370
420
703
125
367
409
205
376
168
135
435
96
813
815
975
724
848
675
716
26
39
920
62
308
484
3
355
430
88
57
153
841
262
389
319
79
299
110
489
324
330
226
197
820
334
275
812
305
402
284
45
685
948
721
949
788
901
866
846
900
802
699
717
968
888
750
782
692
677
859
825
581
580
529
663
586
525
113
698
91
293
244
904
974
907
472
829
413
126
217
405
335
180
292
69
421
309
63
410
436
97
4
58
89
490
325
111
285
414
437
336
893
310
59
90
112
552
625
602
653
635
599
669
582
752
852
532
523
455
169
136
639
689
300
515
356
431
485
627
320
80
331
390
154
775
17
427
28
264
469
228
407
423
128
182
967
271
34
270
32
272
33
273
327
133
458
303
381
76
94
165
193
267
141
396
83
374
221
496
398
22
190
130
143
43
10
255
175
296
400
156
282
19
209
358
433
138
352
241
213
463
618
493
103
348
371
519
545
671
542
605
276
473
13
73
564
613
218
415
286
507
337
674
505
665
64
574
667
70
608
572
294
311
576
616
561
511
642
657
587
526
593
513
524
621
5
634
646
644
528
597
659
539
630
534
549
584
512
592
889
656
600
594
516
641
560
570
556
510
514
520
555
568
620
504
598
615
648
575
590
993
543
506
631
672
569
591
673
550
571
521
585
551
530
637
573
563
666
612
607
536
664
503
651
531
565
601
652
537
624
518
645
633
610
661
662
647
660
502
546
609
643
508
577
588
527
554
538
628
562
558
535
557
655
632
623
544
509
670
566
992
996
611
604
617
541
547
578
622
619
559
548
579
567
522
640
636
626
650
649
638
533
658
596
614
668
583
517
553
606
629
589
540
603
654
595
114
188
280
447
50
203
693
148
477
470
107
385
424
425
183
166
268
184
459
36
37
393
35
31
24
269
30
171
15
392
149
29
23
144
20
170
494
312
65
14
321
391
332
486
81
219
372
6
990
988
986
869
456
301
353
428
84
191
131
297
497
448
194
256
108
77
38
185
460
95
167
478
204
51
434
210
139
74
349
1
277
338
115
359
487
322
7
798
997
313
394
25
61
307
47
419
444
838
159
201
769
236
317
120
445
48
122
121
451
56
87
253
298
329
78
341
498
483
429
354
278
2
195
360
479
186
223
323
257
109
488
8
314
480
258
224
951
688
821
884
939
864
883
935
958
736
679
764
426
971
150
862
0
